citingpaperid,citedpaperID,cite_function,num_Occur,cross_correlation,window_cross_correlation,year_diff,citingpaper_citation_count,citedpaper_citation_count,self_cite,similarity,jaccard_cocitation,jaccard_bibcoupling,average_section_citation,average_subsection_citation,average_sentence_citation,min_relative_pos_section,maxminusmin_relative_pos_section,min_relative_pos_subsection,maxminusmin_relative_pos_subsection,min_relative_pos_sentence,maxminusmin_relative_pos_sentence,cite_times_in_Abstract,cite_times_in_Introduction,cite_times_in_Related_Work,cite_times_in_Motivation,cite_times_in_Method,cite_times_in_Experiment,cite_times_in_Evaluation,cite_times_in_Conclusion,cite_times_in_Acknowledgement,key_phrase_1,key_phrase_2,key_phrase_3,key_phrase_4,key_phrase_5,key_phrase_6,key_phrase_7,key_phrase_8
D12-1084,W11-1208,Extends,3,\N,0.834489938,1,15,17,1,0.482742568,0.285714286,0.340909091,26.75,14.5,-0.25,0.25,0,0.226027397,0.150684932,1.096774194,0.687656944,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
D13-1038,W09-0629,Others,1,\N,-0.570281719,4,13,87,0,0.113376731,0.018867925,0.054054054,8,8,8,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D13-1038,W12-1621,Extends,4,\N,0.618688225,1,13,33,1,0.572667098,0.055555556,0,29.4,11.8,2.4,0.25,0,0.077922078,0.558441558,1.1,0.833962264,4,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0
D13-1115,W11-2503,Others,1,0.388570254,0.831196872,2,54,45,0,0.556842089,0.042553191,0.071428571,31.5,4.5,0,0.25,0,0.246753247,0,1.474860335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D13-1115,P12-1015,Others,3,0.745257373,0.769252253,1,54,209,0,0.599476265,0.095588235,0.111111111,47.75,23.5,2.25,0.25,0,0.26,0.54,1,0.803278689,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D13-1115,P10-1126,Others,3,0.212307984,0.986717748,3,54,63,0,0.373556576,0,0,47.75,33.5,3.25,0.25,0,0.06,0.68,1.25,0.385135135,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D13-1115,N10-1011,Others,3,0.444020438,0.811389208,3,54,78,0,0.343730314,0.224137931,0,47.75,33.5,3.25,0.25,0,0.06,0.68,1.25,0.385135135,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D13-1115,Q13-1003,Others,1,0.48137523,0.657941498,0,54,137,0,0.416909959,0.01369863,0.15,31.5,22,0,0.25,0,0.86,0,1.838709677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D13-1115,D12-1137,Others,1,0.564490367,0.681594506,1,54,120,1,0.120312428,0.014492754,0.166666667,31.5,22,2,0.25,0,0.06,0,1.922077922,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D13-1115,schulte-im-walde-etal-2012-association,Others,1,\N,\N,1,54,7,1,0.089081231,0.03030303,0,31.5,0,-0.5,0.25,0,0.1875,0,1.823076923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D13-1115,D12-1130,Others,4,0.878650835,0.983666744,1,54,57,0,0.391549529,0.296296296,0.125,51,20.8,1.4,0.25,0,0.26,0.44,1,0.836956522,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
D13-1115,P13-1056,Others,3,0.855025872,0.966505636,0,54,47,0,0.416778926,0.12,0.222222222,47.75,24.75,2,0.25,0,0.26,0.58,1.073732719,0.85522903,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D13-1115,P11-1096,Others,1,0.629486287,0.917740802,2,54,161,0,0.11311478,0.013888889,0.058823529,31.5,22,2,0.25,0,0.06,0,1.831168831,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D14-1076,D13-1047,Others,7,0.835812674,0.88426663,1,35,50,1,0.569313201,0.233333333,0.617647059,11.875,9.125,1.125,0.111111111,0.444444444,0.028169014,0.618889809,1.033333333,0.80913242,1,0,1,0,2,3,0,0,0,0,0,0,1,0,0,0,0
D14-1076,P13-1099,Others,7,0.606242603,0.679850718,1,35,62,1,0.33552091,0.058823529,0.179487179,11.875,9.125,1.125,0.111111111,0.444444444,0.028169014,0.618889809,1.033333333,0.80913242,1,0,1,0,2,3,0,0,0,0,0,0,1,0,0,0,0
D14-1083,P13-2142,Extends,3,0.433895751,0.905443836,1,83,23,1,0.249882549,0.029850746,0.222222222,3.5,3.5,2.75,0.181818182,0.272727273,0.125,0.63362069,1.187683284,0.747451851,0,1,0,0,0,0,0,0,0,3,0,0,2,2,0,1,1
D14-1083,W13-3514,Extends,3,\N,-0.740210592,1,83,13,1,0.481154052,0.047619048,0.172413793,3.5,3.5,2.75,0.181818182,0.272727273,0.125,0.63362069,1.187683284,0.747451851,0,1,0,0,0,0,0,0,0,3,0,0,2,2,0,1,1
D14-1083,I13-1191,Extends,3,0.707600798,0.906545725,1,83,77,1,0.239798606,0.118811881,0.166666667,3.5,3.5,2.75,0.181818182,0.272727273,0.125,0.63362069,1.187683284,0.747451851,0,1,0,0,0,0,0,0,0,3,0,0,2,2,0,1,1
D14-1130,P13-1031,Extends,3,-0.193810744,-0.611617817,1,32,29,1,0.248608317,0.022222222,0.128571429,22,8,0.75,0.2,0.2,0.105263158,0.842105263,1.471544715,0.127440056,1,0,0,0,0,2,0,0,0,1,0,0,2,1,0,0,0
D14-1157,W14-2710,Others,3,\N,\N,0,9,,1,0.627368482,0,0.727272727,20.75,6.25,-0.25,0.25,0,0.395348837,0.372093023,1.020408163,0.496833216,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
D14-1222,D13-1077,Extends,0,\N,\N,1,9,4,1,0.28120469,0.5,0.285714286,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
D14-1222,T75-2034,Extends,1,\N,\N,39,9,,0,0.288637018,0.074074074,0,18,8,0.5,0.2,0,0.277777778,0,1.548780488,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D15-1148,P14-2047,Others,1,\N,\N,1,2,11,1,0.427771978,0,0.081081081,16.5,16.5,-0.5,0.25,0,0.36,0,1.389891697,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E03-1002,P93-1005,Others,1,\N,\N,10,10,145,0,0.284165057,0,0,1,1,-0.5,0.3,0,0.318181818,0,1.122270742,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
E03-1002,P01-1010,Others,1,\N,\N,2,10,57,0,0.196410769,0,0.133333333,0.5,0.5,0.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E03-1002,A00-2018,Others,2,\N,\N,3,10,1485,0,0.409018997,0.0032,0.2,6.333333333,6.333333333,0.333333333,0.4,0,0.065217391,0.304347826,1.891428571,0.014044065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E03-1002,P02-1034,Others,1,\N,\N,1,10,494,0,0.291569322,0,0.263157895,4.5,4.5,0,0.4,0,0.282608696,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
E03-1002,J03-4003,Others,0,\N,\N,0,10,1641,0,0.362734571,0.002936858,0.117647059,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
E03-1002,J05-1003,Others,0,\N,\N,,10,327,0,0.390855246,0,0.161290323,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
E03-1002,J98-4004,Others,1,\N,\N,5,10,335,0,0.254449297,0,0.05,0.5,0.5,0,0.5,0,0.314814815,0,1.577092511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E03-1002,P99-1054,Others,1,\N,\N,4,10,43,0,0.108875005,0,0.214285714,0.5,0.5,0,0.5,0,0.314814815,0,1.876651982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E03-1004,W00-1909,Others,0,\N,\N,3,19,2,0,0.410030883,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
E03-1004,A00-2018,Others,0,\N,0.677772086,3,19,1485,0,0.232805477,0.006349206,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
E03-1004,P00-1056,Others,2,\N,0.665026648,3,19,930,0,0.174057513,0.002,0,1,0.333333333,0,0.25,0.25,0.019607843,0.730392157,1.417218543,0.219145093,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E03-1004,P02-1040,Others,0,\N,-0.477276877,1,19,8530,0,0.102744513,0.000570885,0.125,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
E03-1005,P97-1021,Others,1,\N,0.874498251,6,68,52,1,0.275998708,0.02,0.185185185,5.5,3,1.5,0.5,0,0.076923077,0,1.197492163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E03-1005,A00-2018,Others,2,0.767306487,0.990795878,3,68,1485,0,0.369064231,0.02484472,0.133333333,16.33333333,12.66666667,1.333333333,0.333333333,0.166666667,0.14084507,0.15915493,1.737704918,0.00075662,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E03-1005,P96-1025,Others,2,0.655964134,0.687861571,7,68,540,0,0.366427054,0,0.060606061,16.33333333,12.66666667,1.333333333,0.333333333,0.166666667,0.070422535,0.229577465,1,0.402234637,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E03-1005,J05-1003,Others,0,\N,\N,,68,327,0,0.16530855,0.0125,0.12195122,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
E03-1005,P02-1034,Others,2,0.511996921,-0.969255403,1,68,494,0,0.177104536,0.054054054,0.214285714,16.33333333,14,1.666666667,0.333333333,0.166666667,0.076923077,0.078006501,1.344827586,0.231508292,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E03-1005,W96-0214,Others,4,0.510703205,0.850911303,7,68,57,0,0.381029613,0.078125,0.107142857,25,22.8,0.6,0.333333333,0.166666667,0.076923077,0.683640303,1,0.952380952,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E03-1005,J93-2004,Others,1,0.019057667,-0.942260104,10,68,5647,0,0.094626962,0.005759858,0.033333333,0,0,-0.5,0.666666667,0,0,0,1.249011858,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
E03-1005,P00-1008,Others,1,\N,0.416025147,3,68,31,0,0.242663636,0,0.2,5.5,3,1.5,0.5,0,0.076923077,0,1.278996865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E03-1007,J96-1002,Others,2,\N,\N,7,9,2716,0,0.298600184,0,0.055555556,2.333333333,1,0,0.5,0,0,0.909090909,1.231343284,0.513554676,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
E03-1007,J93-2003,Others,1,\N,\N,10,9,3573,0,0.181201147,0,0,3.5,3.5,3.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E03-1007,P01-1030,Others,1,\N,\N,2,9,250,0,0.281295892,0,0.133333333,3.5,3.5,3.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E03-1007,W99-0604,Others,1,\N,\N,4,9,488,1,0.471323204,0,0.043478261,3.5,3.5,3.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E09-1100,W08-2127,Others,2,\N,-0.439604822,1,33,25,1,0.308358725,0.058823529,0.12,7.666666667,4,1.666666667,0.285714286,0.142857143,0.534482759,0.315517241,1.325,0.124197861,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
E09-1100,I08-4017,Others,2,0.217088295,-0.796318197,1,33,90,1,0.178317147,0.029850746,0.285714286,7.666666667,4,1.666666667,0.285714286,0.142857143,0.534482759,0.315517241,1.325,0.124197861,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
E12-1068,P08-1087,Others,1,0.378298217,0.559306957,4,22,85,0,0.291679922,0.085365854,0.027027027,11.5,6.5,0,0.25,0,0.680851064,0,1.658986175,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
E12-1068,W10-1705,Others,1,\N,\N,2,22,16,0,0.200893084,0.111111111,0.037037037,11.5,6.5,-0.5,0.25,0,0.361702128,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E12-1068,P11-1004,Others,1,0.496216844,0.790588478,1,22,28,0,0.427937022,0.1,0.129032258,11.5,6.5,0.5,0.25,0,0.595744681,0,1.292490119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E12-1068,W09-0420,Others,1,\N,-0.813489217,3,22,21,1,0.183471894,0.034482759,0.083333333,11.5,6.5,-0.5,0.25,0,0.340425532,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E12-1068,W10-1734,Others,2,0.601980302,0.777428842,2,22,33,1,0.199536093,0.111111111,0.130434783,15.66666667,5,-0.333333333,0.25,0,0,0.765957447,1.14893617,0.597095576,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
E12-1068,D07-1091,Others,2,0.630129216,0.876601765,5,22,443,0,0.397866662,0.046692607,0,15.66666667,6,-0.333333333,0.25,0,0.29787234,0.158010013,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E12-1068,E03-1076,Others,1,0.538519291,0.941659503,9,22,210,0,0.336236562,0.0456621,0,11.5,6.5,0,0.25,0,0.787234043,0,1.82208589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E12-1068,C04-1024,Others,1,0.472436698,0.943449928,8,22,124,0,0.202926573,0.079646018,0,11.5,2,0,0.25,0,0.161764706,0,1.939929329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E12-1068,W11-2129,Others,2,\N,0.383482494,1,22,13,0,0.122013696,0.083333333,0.137931034,15.66666667,5,-0.333333333,0.25,0,0.321428571,0.550911854,1.061452514,0.097277645,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
E12-1068,2000.eamt-1.5,Others,0,\N,\N,12,22,,0,0.334573057,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
E12-1068,W11-2126,Others,1,\N,0.462243117,1,22,20,0,0.290500099,0.109090909,0.111111111,11.5,6.5,-0.5,0.25,0,0.404255319,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E12-1068,P10-1047,Others,1,0.133630621,-0.791063985,2,22,30,0,0.341913446,0.073529412,0.083333333,11.5,6.5,0,0.25,0,0.680851064,0,1.801843318,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
E14-1023,D10-1100,Extends,2,0.027438482,-0.559097307,4,17,29,1,0.534538673,0.181818182,0.260869565,8.333333333,7.666666667,0.666666667,0.25,0,0.091463415,0.329268293,1.018518519,0.053808526,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
E99-1022,T87-1035,Others,0,\N,\N,12,0,1,0,0.126858847,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
E99-1022,P97-1001,Extends,1,\N,\N,2,0,8,0,0.326019046,0,0,1.5,1.5,1.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E99-1022,C94-2204,Others,1,\N,\N,5,0,4,0,0.154062348,0,0,8.5,5,-0.5,0.333333333,0,0.880952381,0,1.04516129,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E99-1022,P96-1033,Others,1,\N,\N,3,0,0,1,0.536785415,0,0,8.5,5,-0.5,0.333333333,0,0.261904762,0,1.088607595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E99-1022,P85-1021,Others,0,\N,\N,14,0,34,0,0.352473308,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
J00-1003,P97-1058,Others,1,\N,\N,3,86,8,0,0.26972813,0.153846154,0.05,8.5,-0.5,-0.5,0.375,0,0,0,1.151960784,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
J00-1003,P98-1101,Others,1,0.519772858,0.721332238,2,86,50,0,0.286642481,0.135135135,0.117647059,8.5,5,1,0.375,0,0.777777778,0,1.904255319,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
J00-1003,P98-2147,Others,1,\N,-0.85401682,2,86,32,0,0.373209099,0.043478261,0.055555556,3,3,-0.5,0.25,0,0.93258427,0,1.26984127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-1003,W98-1302,Others,1,\N,-0.174844652,2,86,16,1,0.323543409,0.130434783,0.294117647,8.5,0,-0.5,0.375,0,0.984126984,0,1.804123711,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
J00-1003,P94-1011,Others,1,\N,0.842700972,6,86,41,0,0.177525632,0.071428571,0.05,8.5,0.5,-0.5,0.375,0,0.416666667,0,1.320512821,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
J00-1004,W97-0408,Others,1,\N,\N,3,0,,0,0.51706239,0,0.181818182,3.5,0,-0.5,0.333333333,0,0.961538462,0,1.625377644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-1004,J90-2002,Others,1,\N,\N,10,0,1411,0,0.153237501,0.010752688,0,4,4,4,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-1004,J94-4004,Others,1,\N,\N,6,0,188,0,-0.023168594,0.057377049,0.025,3.5,0,0,0.333333333,0,0.826086957,0,1.202572347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-2001,P83-1011,Others,1,\N,\N,17,2,14,0,0.416219826,0,0,27,7,3.5,0.2,0,0.203389831,0,1.218390805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-2001,P88-1020,Others,4,\N,\N,12,2,172,0,0.19243691,0,0.055555556,33.4,10,3.8,0.2,0.2,0.203389831,0.437635811,1.670951157,0.265830452,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-2001,P88-1022,Others,4,\N,\N,12,2,22,0,0.318249983,0,0.0625,33.4,10,3.8,0.2,0.2,0.203389831,0.437635811,1.670951157,0.265830452,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-2001,P83-1012,Others,1,\N,\N,17,2,38,0,0.141381371,0,0,27,7,3.5,0.2,0,0.203389831,0,1.606321839,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-2001,W94-0312,Others,1,\N,\N,6,2,1,0,0.371412088,0,0,27,12.5,1,0.2,0,0.743589744,0,1.829457364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-2001,P89-1025,Others,1,\N,\N,11,2,172,0,0.291049175,0,0.117647059,27,3,-0.5,0.2,0,0.369230769,0,1.881889764,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-2001,W94-0306,Others,1,\N,\N,6,2,2,0,0.215002648,0,0,27,7,1,0.2,0,0.06779661,0,1.460207612,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-2001,W94-0319,Others,2,\N,\N,6,2,138,0,0.245864888,0,0.08,36.33333333,13.33333333,-0.333333333,0.2,0,0.13559322,0.633637549,1.887218045,0.033416876,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-2001,W94-0316,Others,1,\N,\N,6,2,12,0,0.375709977,0,0.055555556,27,12.5,1,0.2,0,0.743589744,0,1.941860465,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-2003,P98-1029,Others,1,0.269390476,0.844655786,2,110,119,0,0.226438138,0,0,7.5,7.5,7.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-2003,P85-1034,Others,1,\N,\N,15,110,11,0,0.138052333,0,0,19,10,-0.5,0.5,0,0.906976744,0,1.112299465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-2003,J97-4001,Others,2,0.312536392,0.737157294,3,110,63,0,0.255505964,0,0.066666667,25.66666667,13.66666667,1,0.5,0,0.209302326,0.604651163,1.073529412,0.775632599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-2004,H93-1039,Others,1,0.261579991,-0.641502903,7,263,58,0,0.180218971,0.019607843,0.038461538,7.5,7.5,7.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-2004,J93-2003,Others,1,0.715275,0.979756853,7,263,3573,0,0.347748319,0.046040516,0.057142857,6.5,1,-0.5,0.444444444,0,0.5625,0,1.578431373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-2004,P98-1033,Others,1,\N,\N,2,263,14,0,0.15899817,0,0.03125,5,5,0.5,0.222222222,0,0.820895522,0,1.561538462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
J00-2004,J93-1003,Others,1,\N,\N,7,263,0,0,0.295295487,0.034642032,0,7.5,7.5,7.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-2004,P99-1027,Others,1,0.364546681,0.929356769,1,263,106,0,0.408276976,0,0.034482759,5,5,2.5,0.222222222,0,0.044776119,0,1.082758621,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
J00-2004,W95-0115,Extends,2,0.553693748,-0.925550299,5,263,64,1,0.265213459,0.037037037,0.233333333,9,3,3,0.444444444,0,0,0,1.886287625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-2004,A97-1020,Others,1,\N,\N,3,263,12,0,0.035353317,0,0,5,5,2.5,0.222222222,0,0.044776119,0,1.296551724,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
J00-2004,W97-0213,Others,1,\N,\N,3,263,,0,0.157679755,0,0.027777778,0.5,-0.5,-0.5,0.555555556,0,0.035714286,0,1.276595745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-2005,E87-1001,Others,1,\N,\N,13,26,67,0,0.062248205,0.027027027,0,2,2,-0.5,0.142857143,0,0.848484848,0,1.802631579,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-2005,J98-3004,Others,1,\N,-0.373878251,2,26,70,0,0.19068559,0.04,0,2,2,-0.5,0.142857143,0,0.96969697,0,1.908333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-2005,W94-0319,Others,1,\N,-0.782212269,6,26,138,1,0.042049378,0.015873016,0.066666667,0.5,0.5,0.5,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-2009,W90-0108,Others,1,\N,\N,10,0,60,0,0.227051251,0,0,1,1,-0.5,0,0,0.444444444,0,1.909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-2013,J94-3001,Others,1,\N,\N,6,\N,559,0,0.377784275,0,0,2,2,0.5,0,0,0.461538462,0,1.940789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-2014,P97-1040,Others,2,\N,\N,3,\N,67,1,0.210520633,0,0,3.666666667,3.666666667,0.333333333,0.333333333,0.333333333,0.260416667,0.639583333,1.50931677,0.155156914,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-2014,P97-1032,Others,1,\N,\N,3,\N,60,0,0.232381952,0,0,3.5,3.5,-0.5,0.666666667,0,0.385416667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-3001,J90-1003,Others,1,\N,-0.915780548,10,32,2748,0,0.274069338,0.001497006,0.142857143,3,3,3,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-3002,E89-1002,Others,1,\N,\N,11,52,39,1,0.12821508,0.037037037,0,9,9,-0.5,0.4,0,0.191666667,0,1.437106918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-3002,P89-1033,Others,1,\N,\N,11,52,47,0,0.190079698,0,0.1,1,1,1,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-3002,E99-1009,Others,1,\N,\N,1,52,2,1,0.20110932,0,0.5,9,9,-0.5,0.4,0,0.25,0,1.860465116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-3003,P93-1035,Others,1,-0.515057412,-0.934846662,7,739,74,0,0.204113282,0,0,19,19,19,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-3003,A88-1019,Others,1,-0.271003219,-0.95053391,12,739,875,0,0.149397037,0,0,1.5,1,-0.5,0.363636364,0,0.772727273,0,1.935897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-3003,J95-2001,Others,1,-0.185623346,-0.949195814,5,739,90,0,0.368521603,0,0.041666667,1.5,1,-0.5,0.363636364,0,0.818181818,0,1.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-3003,J93-3003,Others,1,0.220345872,0.938070157,7,739,244,0,0.160584088,0.021582734,0.111111111,19,19,19,-2,0,-2,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-3006,J91-3002,Others,1,\N,\N,9,0,42,0,0.12882305,0,0,0,0,-0.5,0,0,0.858064516,0,1.036553525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-4001,J93-2001,Others,1,0.08379684,0.94987138,7,305,155,0,0.367865082,0.017857143,0,8,1.5,0,0.6,0,0.24137931,0,1.338289963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-4001,A94-1028,Others,1,\N,-0.704186851,6,305,46,0,0.080332022,0,0,0,0,-0.5,0.4,0,0.692307692,0,1.893401015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
J00-4002,J90-3001,Others,2,\N,\N,10,7,63,0,0.530259269,0,0,16.66666667,2.666666667,-0.333333333,0.4,0.2,0,0.148148148,1.565597668,0.059402332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J00-4002,J94-4005,Others,1,\N,\N,6,7,69,0,0.189570819,0,0.03030303,12,2.5,-0.5,0.6,0,0.851851852,0,1.693877551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
