"2003.jeptalnrecital-long.10","duclaye-etal-2002-using","3"
"D15-1121","2018.jeptalnrecital-long.5","0.025"
"2018.jeptalnrecital-long.5","E12-1013","0.025"
"E12-1013","2018.jeptalnrecital-long.5","0.025"
"2018.jeptalnrecital-long.5","F12-2009","0.103811"
"F12-2009","2018.jeptalnrecital-long.5","0.103811"
"2018.jeptalnrecital-long.5","F13-1033","0.173256"
"F13-1033","2018.jeptalnrecital-long.5","0.173256"
"2018.jeptalnrecital-long.5","F14-2002","0.025"
"F14-2002","2018.jeptalnrecital-long.5","0.025"
"2018.jeptalnrecital-long.5","gahbiche-braham-etal-2012-joint","0.0482558"
"gahbiche-braham-etal-2012-joint","2018.jeptalnrecital-long.5","0.0482558"
"2018.jeptalnrecital-long.5","max-etal-2010-contrastive","0.303811"
"max-etal-2010-contrastive","2018.jeptalnrecital-long.5","0.303811"
"2018.jeptalnrecital-long.5","W11-2135","0.025"
"W11-2135","2018.jeptalnrecital-long.5","0.025"
"2018.jeptalnrecital-long.5","W11-2168","0.0482558"
"W11-2168","2018.jeptalnrecital-long.5","0.0482558"
"2018.jeptalnrecital-long.5","W12-3141","0.0482558"
"W12-3141","2018.jeptalnrecital-long.5","0.0482558"
"2018.jeptalnrecital-long.5","W13-2204","0.025"
"W13-2204","2018.jeptalnrecital-long.5","0.025"
"2018.jeptalnrecital-long.5","W14-3330","0.359367"
"W14-3330","2018.jeptalnrecital-long.5","0.359367"
"2018.jeptalnrecital-long.5","W16-2337","0.159367"
"W16-2337","2018.jeptalnrecital-long.5","0.159367"
"2018.jeptalnrecital-long.5","W17-4703","0.50778"
"W17-4703","2018.jeptalnrecital-long.5","0.50778"
"2018.jeptalnrecital-long.5","W17-4705","6.22778"
"W17-4705","2018.jeptalnrecital-long.5","6.22778"
"2018.jeptalnrecital-long.5","W18-6315","1.13834"
"W18-6315","2018.jeptalnrecital-long.5","1.13834"
"2020.wmt-1.63","2020.wmt-1.72","2.725"
"2020.wmt-1.72","2020.wmt-1.63","2.725"
"2020.wmt-1.63","2021.jeptalnrecital-taln.2","0.358333"
"2021.jeptalnrecital-taln.2","2020.wmt-1.63","0.358333"
"2020.wmt-1.63","2021.jeptalnrecital-taln.8","0.858333"
"2021.jeptalnrecital-taln.8","2020.wmt-1.63","0.858333"
"2020.wmt-1.63","C08-1056","0.025"
"C08-1056","2020.wmt-1.63","0.025"
"2020.wmt-1.63","C10-2023","0.025"
"C10-2023","2020.wmt-1.63","0.025"
"2020.wmt-1.63","C16-1142","0.025"
"C16-1142","2020.wmt-1.63","0.025"
"2020.wmt-1.63","D10-1076","0.025"
"D10-1076","2020.wmt-1.63","0.025"
"2020.wmt-1.63","D10-1091","0.025"
"D10-1091","2020.wmt-1.63","0.025"
"2020.wmt-1.63","D15-1121","0.025"
"D15-1121","2020.wmt-1.63","0.025"
"2020.wmt-1.63","E12-1013","0.025"
"E12-1013","2020.wmt-1.63","0.025"
"2020.wmt-1.63","F12-2009","0.025"
"F12-2009","2020.wmt-1.63","0.025"
"2020.wmt-1.63","F13-1033","0.025"
"F13-1033","2020.wmt-1.63","0.025"
"2020.wmt-1.63","F14-2002","0.025"
"F14-2002","2020.wmt-1.63","0.025"
"2020.wmt-1.63","gahbiche-braham-etal-2012-joint","0.025"
"gahbiche-braham-etal-2012-joint","2020.wmt-1.63","0.025"
"2020.wmt-1.63","max-etal-2010-contrastive","0.025"
"max-etal-2010-contrastive","2020.wmt-1.63","0.025"
"2020.wmt-1.63","W11-2135","0.025"
"W11-2135","2020.wmt-1.63","0.025"
"2020.wmt-1.63","W11-2168","0.025"
"W11-2168","2020.wmt-1.63","0.025"
"2020.wmt-1.63","W12-3141","0.025"
"W12-3141","2020.wmt-1.63","0.025"
"2020.wmt-1.63","W13-2204","0.025"
"W13-2204","2020.wmt-1.63","0.025"
"2020.wmt-1.63","W14-3330","0.025"
"W14-3330","2020.wmt-1.63","0.025"
"2020.wmt-1.63","W16-2337","0.025"
"W16-2337","2020.wmt-1.63","0.025"
"2020.wmt-1.63","W17-4703","0.234524"
"W17-4703","2020.wmt-1.63","0.234524"
"2020.wmt-1.63","W17-4705","0.0916667"
"W17-4705","2020.wmt-1.63","0.0916667"
"2020.wmt-1.63","W18-6315","0.234524"
"W18-6315","2020.wmt-1.63","0.234524"
"2020.wmt-1.72","2021.jeptalnrecital-taln.2","0.025"
"2021.jeptalnrecital-taln.2","2020.wmt-1.72","0.025"
"2020.wmt-1.72","2021.jeptalnrecital-taln.8","0.525"
"2021.jeptalnrecital-taln.8","2020.wmt-1.72","0.525"
"2020.wmt-1.72","C08-1056","0.025"
"C08-1056","2020.wmt-1.72","0.025"
"2020.wmt-1.72","C10-2023","0.025"
"C10-2023","2020.wmt-1.72","0.025"
"2020.wmt-1.72","C16-1142","0.025"
"C16-1142","2020.wmt-1.72","0.025"
"2020.wmt-1.72","D10-1076","0.025"
"D10-1076","2020.wmt-1.72","0.025"
"2020.wmt-1.72","D10-1091","0.025"
"D10-1091","2020.wmt-1.72","0.025"
"2020.wmt-1.72","D15-1121","0.025"
"D15-1121","2020.wmt-1.72","0.025"
"2020.wmt-1.72","E12-1013","0.025"
"E12-1013","2020.wmt-1.72","0.025"
"2020.wmt-1.72","F12-2009","0.025"
"F12-2009","2020.wmt-1.72","0.025"
"2020.wmt-1.72","F13-1033","0.025"
"F13-1033","2020.wmt-1.72","0.025"
"2020.wmt-1.72","F14-2002","0.025"
"F14-2002","2020.wmt-1.72","0.025"
"2020.wmt-1.72","gahbiche-braham-etal-2012-joint","0.025"
"gahbiche-braham-etal-2012-joint","2020.wmt-1.72","0.025"
"2020.wmt-1.72","max-etal-2010-contrastive","0.025"
"max-etal-2010-contrastive","2020.wmt-1.72","0.025"
"2020.wmt-1.72","W11-2135","0.025"
"W11-2135","2020.wmt-1.72","0.025"
"2020.wmt-1.72","W11-2168","0.025"
"W11-2168","2020.wmt-1.72","0.025"
"2020.wmt-1.72","W12-3141","0.025"
"W12-3141","2020.wmt-1.72","0.025"
"2020.wmt-1.72","W13-2204","0.025"
"W13-2204","2020.wmt-1.72","0.025"
"2020.wmt-1.72","W14-3330","0.025"
"W14-3330","2020.wmt-1.72","0.025"
"2020.wmt-1.72","W16-2337","0.025"
"W16-2337","2020.wmt-1.72","0.025"
"2020.wmt-1.72","W17-4703","0.358333"
"W17-4703","2020.wmt-1.72","0.358333"
"2020.wmt-1.72","W17-4705","0.025"
"W17-4705","2020.wmt-1.72","0.025"
"2020.wmt-1.72","W18-6315","0.525"
"W18-6315","2020.wmt-1.72","0.525"
"2021.jeptalnrecital-taln.2","2021.jeptalnrecital-taln.8","0.358333"
"2021.jeptalnrecital-taln.8","2021.jeptalnrecital-taln.2","0.358333"
"2021.jeptalnrecital-taln.2","C08-1056","0.025"
"C08-1056","2021.jeptalnrecital-taln.2","0.025"
"2021.jeptalnrecital-taln.2","C10-2023","0.025"
"C10-2023","2021.jeptalnrecital-taln.2","0.025"
"2021.jeptalnrecital-taln.2","C16-1142","0.025"
"C16-1142","2021.jeptalnrecital-taln.2","0.025"
"2021.jeptalnrecital-taln.2","D10-1076","0.025"
"D10-1076","2021.jeptalnrecital-taln.2","0.025"
"2021.jeptalnrecital-taln.2","D10-1091","0.167857"
"D10-1091","2021.jeptalnrecital-taln.2","0.167857"
"2021.jeptalnrecital-taln.2","D15-1121","0.025"
"D15-1121","2021.jeptalnrecital-taln.2","0.025"
"2021.jeptalnrecital-taln.2","E12-1013","0.167857"
"E12-1013","2021.jeptalnrecital-taln.2","0.167857"
"2021.jeptalnrecital-taln.2","F12-2009","0.025"
"F12-2009","2021.jeptalnrecital-taln.2","0.025"
"2021.jeptalnrecital-taln.2","F13-1033","0.025"
"F13-1033","2021.jeptalnrecital-taln.2","0.025"
"2021.jeptalnrecital-taln.2","F14-2002","0.025"
"F14-2002","2021.jeptalnrecital-taln.2","0.025"
"2021.jeptalnrecital-taln.2","gahbiche-braham-etal-2012-joint","0.167857"
"gahbiche-braham-etal-2012-joint","2021.jeptalnrecital-taln.2","0.167857"
"2021.jeptalnrecital-taln.2","max-etal-2010-contrastive","0.025"
"max-etal-2010-contrastive","2021.jeptalnrecital-taln.2","0.025"
"2021.jeptalnrecital-taln.2","W11-2135","0.025"
"W11-2135","2021.jeptalnrecital-taln.2","0.025"
"2021.jeptalnrecital-taln.2","W11-2168","0.025"
"W11-2168","2021.jeptalnrecital-taln.2","0.025"
"2021.jeptalnrecital-taln.2","W12-3141","0.025"
"W12-3141","2021.jeptalnrecital-taln.2","0.025"
"2021.jeptalnrecital-taln.2","W13-2204","0.025"
"W13-2204","2021.jeptalnrecital-taln.2","0.025"
"2021.jeptalnrecital-taln.2","W14-3330","0.025"
"W14-3330","2021.jeptalnrecital-taln.2","0.025"
"2021.jeptalnrecital-taln.2","W16-2337","0.025"
"W16-2337","2021.jeptalnrecital-taln.2","0.025"
"2021.jeptalnrecital-taln.2","W17-4703","0.275"
"W17-4703","2021.jeptalnrecital-taln.2","0.275"
"2021.jeptalnrecital-taln.2","W17-4705","1.66786"
"W17-4705","2021.jeptalnrecital-taln.2","1.66786"
"2021.jeptalnrecital-taln.2","W18-6315","0.025"
"W18-6315","2021.jeptalnrecital-taln.2","0.025"
"2021.jeptalnrecital-taln.8","C08-1056","0.025"
"C08-1056","2021.jeptalnrecital-taln.8","0.025"
"2021.jeptalnrecital-taln.8","C10-2023","0.025"
"C10-2023","2021.jeptalnrecital-taln.8","0.025"
"2021.jeptalnrecital-taln.8","C16-1142","1.025"
"C16-1142","2021.jeptalnrecital-taln.8","1.025"
"2021.jeptalnrecital-taln.8","D10-1076","0.025"
"D10-1076","2021.jeptalnrecital-taln.8","0.025"
"2021.jeptalnrecital-taln.8","D10-1091","0.025"
"D10-1091","2021.jeptalnrecital-taln.8","0.025"
"2021.jeptalnrecital-taln.8","D15-1121","0.025"
"D15-1121","2021.jeptalnrecital-taln.8","0.025"
"2021.jeptalnrecital-taln.8","E12-1013","0.108333"
"E12-1013","2021.jeptalnrecital-taln.8","0.108333"
"2021.jeptalnrecital-taln.8","F12-2009","0.108333"
"F12-2009","2021.jeptalnrecital-taln.8","0.108333"
"2021.jeptalnrecital-taln.8","F13-1033","0.025"
"F13-1033","2021.jeptalnrecital-taln.8","0.025"
"2021.jeptalnrecital-taln.8","F14-2002","0.108333"
"F14-2002","2021.jeptalnrecital-taln.8","0.108333"
"2021.jeptalnrecital-taln.8","gahbiche-braham-etal-2012-joint","0.025"
"gahbiche-braham-etal-2012-joint","2021.jeptalnrecital-taln.8","0.025"
"2021.jeptalnrecital-taln.8","max-etal-2010-contrastive","0.025"
"max-etal-2010-contrastive","2021.jeptalnrecital-taln.8","0.025"
"2021.jeptalnrecital-taln.8","W11-2135","0.025"
"W11-2135","2021.jeptalnrecital-taln.8","0.025"
"2021.jeptalnrecital-taln.8","W11-2168","0.025"
"W11-2168","2021.jeptalnrecital-taln.8","0.025"
"2021.jeptalnrecital-taln.8","W12-3141","0.025"
"W12-3141","2021.jeptalnrecital-taln.8","0.025"
"2021.jeptalnrecital-taln.8","W13-2204","0.025"
"W13-2204","2021.jeptalnrecital-taln.8","0.025"
"2021.jeptalnrecital-taln.8","W14-3330","0.025"
"W14-3330","2021.jeptalnrecital-taln.8","0.025"
"2021.jeptalnrecital-taln.8","W16-2337","0.025"
"W16-2337","2021.jeptalnrecital-taln.8","0.025"
"2021.jeptalnrecital-taln.8","W17-4703","0.025"
"W17-4703","2021.jeptalnrecital-taln.8","0.025"
"2021.jeptalnrecital-taln.8","W17-4705","0.108333"
"W17-4705","2021.jeptalnrecital-taln.8","0.108333"
"2021.jeptalnrecital-taln.8","W18-6315","0.025"
"W18-6315","2021.jeptalnrecital-taln.8","0.025"
"C08-1056","C10-2023","0.0482558"
"C10-2023","C08-1056","0.0482558"
"C08-1056","C16-1142","0.025"
"C16-1142","C08-1056","0.025"
"C08-1056","D10-1076","0.0482558"
"D10-1076","C08-1056","0.0482558"
"C08-1056","D15-1121","0.025"
"D15-1121","C08-1056","0.025"
"C08-1056","E12-1013","0.025"
"E12-1013","C08-1056","0.025"
"C08-1056","F13-1033","0.0482558"
"F13-1033","C08-1056","0.0482558"
"C08-1056","gahbiche-braham-etal-2012-joint","0.0482558"
"gahbiche-braham-etal-2012-joint","C08-1056","0.0482558"
"C08-1056","max-etal-2010-contrastive","0.0482558"
"max-etal-2010-contrastive","C08-1056","0.0482558"
"C08-1056","W11-2135","0.025"
"W11-2135","C08-1056","0.025"
"C08-1056","W11-2168","0.548256"
"W11-2168","C08-1056","0.548256"
"C08-1056","W12-3141","0.0482558"
"W12-3141","C08-1056","0.0482558"
"C08-1056","W13-2204","0.025"
"W13-2204","C08-1056","0.025"
"C08-1056","W14-3330","0.0482558"
"W14-3330","C08-1056","0.0482558"
"C08-1056","W16-2337","0.0482558"
"W16-2337","C08-1056","0.0482558"
"C08-1056","W17-4703","0.0482558"
"W17-4703","C08-1056","0.0482558"
"C08-1056","W17-4705","0.025"
"W17-4705","C08-1056","0.025"
"C08-1056","W18-6315","0.0482558"
"W18-6315","C08-1056","0.0482558"
"C10-2023","C16-1142","0.025"
"C16-1142","C10-2023","0.025"
"C10-2023","D10-1076","0.0482558"
"D10-1076","C10-2023","0.0482558"
"C10-2023","D10-1091","0.0482558"
"D10-1091","C10-2023","0.0482558"
"C10-2023","D15-1121","0.0684783"
"D15-1121","C10-2023","0.0684783"
"C10-2023","E12-1013","0.025"
"E12-1013","C10-2023","0.025"
"C10-2023","F12-2009","0.0482558"
"F12-2009","C10-2023","0.0482558"
"C10-2023","F13-1033","0.158401"
"F13-1033","C10-2023","0.158401"
"C10-2023","F14-2002","0.025"
"F14-2002","C10-2023","0.025"
"C10-2023","gahbiche-braham-etal-2012-joint","0.0482558"
"gahbiche-braham-etal-2012-joint","C10-2023","0.0482558"
"C10-2023","max-etal-2010-contrastive","0.0917341"
"max-etal-2010-contrastive","C10-2023","0.0917341"
"C10-2023","W11-2135","0.258333"
"W11-2135","C10-2023","0.258333"
"C10-2023","W11-2168","0.991734"
"W11-2168","C10-2023","0.991734"
"C10-2023","W12-3141","0.325067"
"W12-3141","C10-2023","0.325067"
"C10-2023","W13-2204","0.635145"
"W13-2204","C10-2023","0.635145"
"C10-2023","W14-3330","0.158401"
"W14-3330","C10-2023","0.158401"
"C10-2023","W16-2337","0.0482558"
"W16-2337","C10-2023","0.0482558"
"C10-2023","W17-4703","0.0482558"
"W17-4703","C10-2023","0.0482558"
"C10-2023","W17-4705","0.025"
"W17-4705","C10-2023","0.025"
"C10-2023","W18-6315","0.0482558"
"W18-6315","C10-2023","0.0482558"
"C16-1142","D10-1076","0.025"
"D10-1076","C16-1142","0.025"
"C16-1142","D10-1091","0.025"
"D10-1091","C16-1142","0.025"
"C16-1142","D15-1121","0.025"
"D15-1121","C16-1142","0.025"
"C16-1142","E12-1013","0.025"
"E12-1013","C16-1142","0.025"
"C16-1142","F12-2009","0.151984"
"F12-2009","C16-1142","0.151984"
"C16-1142","F13-1033","0.025"
"F13-1033","C16-1142","0.025"
"C16-1142","F14-2002","0.025"
"F14-2002","C16-1142","0.025"
"C16-1142","gahbiche-braham-etal-2012-joint","0.0964286"
"gahbiche-braham-etal-2012-joint","C16-1142","0.0964286"
"C16-1142","max-etal-2010-contrastive","0.025"
"max-etal-2010-contrastive","C16-1142","0.025"
"C16-1142","W11-2135","0.025"
"W11-2135","C16-1142","0.025"
"C16-1142","W11-2168","0.0964286"
"W11-2168","C16-1142","0.0964286"
"C16-1142","W12-3141","0.0805556"
"W12-3141","C16-1142","0.0805556"
"C16-1142","W13-2204","0.025"
"W13-2204","C16-1142","0.025"
"C16-1142","W14-3330","0.025"
"W14-3330","C16-1142","0.025"
"C16-1142","W16-2337","0.358333"
"W16-2337","C16-1142","0.358333"
"C16-1142","W17-4703","0.025"
"W17-4703","C16-1142","0.025"
"C16-1142","W17-4705","0.025"
"W17-4705","C16-1142","0.025"
"C16-1142","W18-6315","0.025"
"W18-6315","C16-1142","0.025"
"D10-1076","D10-1091","0.0815891"
"D10-1091","D10-1076","0.0815891"
"D10-1076","D15-1121","0.025"
"D15-1121","D10-1076","0.025"
"D10-1076","E12-1013","0.025"
"E12-1013","D10-1076","0.025"
"D10-1076","F12-2009","0.0815891"
"F12-2009","D10-1076","0.0815891"
"D10-1076","F13-1033","0.331589"
"F13-1033","D10-1076","0.331589"
"D10-1076","F14-2002","0.025"
"F14-2002","D10-1076","0.025"
"D10-1076","gahbiche-braham-etal-2012-joint","0.0815891"
"gahbiche-braham-etal-2012-joint","D10-1076","0.0815891"
"D10-1076","max-etal-2010-contrastive","0.0482558"
"max-etal-2010-contrastive","D10-1076","0.0482558"
"D10-1076","W11-2135","0.20119"
"W11-2135","D10-1076","0.20119"
"D10-1076","W11-2168","0.0482558"
"W11-2168","D10-1076","0.0482558"
"D10-1076","W12-3141","0.0815891"
"W12-3141","D10-1076","0.0815891"
"D10-1076","W13-2204","0.258333"
"W13-2204","D10-1076","0.258333"
"D10-1076","W14-3330","0.406589"
"W14-3330","D10-1076","0.406589"
"D10-1076","W16-2337","0.173256"
"W16-2337","D10-1076","0.173256"
"D10-1076","W17-4703","0.0482558"
"W17-4703","D10-1076","0.0482558"
"D10-1076","W17-4705","0.15"
"W17-4705","D10-1076","0.15"
"D10-1076","W18-6315","0.173256"
"W18-6315","D10-1076","0.173256"
"D10-1091","D15-1121","0.025"
"D15-1121","D10-1091","0.025"
"D10-1091","E12-1013","4.58452"
"E12-1013","D10-1091","4.58452"
"D10-1091","gahbiche-braham-etal-2012-joint","0.224446"
"gahbiche-braham-etal-2012-joint","D10-1091","0.224446"
"D10-1091","max-etal-2010-contrastive","1.04826"
"max-etal-2010-contrastive","D10-1091","1.04826"
"D10-1091","W11-2135","0.0583333"
"W11-2135","D10-1091","0.0583333"
"D10-1091","W12-3141","0.0815891"
"W12-3141","D10-1091","0.0815891"
"D10-1091","W13-2204","0.0583333"
"W13-2204","D10-1091","0.0583333"
"D10-1091","W14-3330","0.0815891"
"W14-3330","D10-1091","0.0815891"
"D10-1091","W16-2337","0.0482558"
"W16-2337","D10-1091","0.0482558"
"D10-1091","W17-4703","0.0482558"
"W17-4703","D10-1091","0.0482558"
"D10-1091","W17-4705","0.167857"
"W17-4705","D10-1091","0.167857"
"D10-1091","W18-6315","0.0482558"
"W18-6315","D10-1091","0.0482558"
"D15-1121","E12-1013","0.025"
"E12-1013","D15-1121","0.025"
"D15-1121","F12-2009","0.025"
"F12-2009","D15-1121","0.025"
"D15-1121","F13-1033","1.08985"
"F13-1033","D15-1121","1.08985"
"D15-1121","F14-2002","0.025"
"F14-2002","D15-1121","0.025"
"D15-1121","gahbiche-braham-etal-2012-joint","0.025"
"gahbiche-braham-etal-2012-joint","D15-1121","0.025"
"D15-1121","max-etal-2010-contrastive","0.127302"
"max-etal-2010-contrastive","D15-1121","0.127302"
"D15-1121","W11-2135","0.25049"
"W11-2135","D15-1121","0.25049"
"D15-1121","W11-2168","0.293968"
"W11-2168","D15-1121","0.293968"
"D15-1121","W12-3141","0.309841"
"W12-3141","D15-1121","0.309841"
"D15-1121","W13-2204","0.19873"
"W13-2204","D15-1121","0.19873"
"D15-1121","W14-3330","0.44232"
"W14-3330","D15-1121","0.44232"
"D15-1121","W16-2337","0.173352"
"W16-2337","D15-1121","0.173352"
"D15-1121","W17-4703","0.025"
"W17-4703","D15-1121","0.025"
"D15-1121","W17-4705","0.025"
"W17-4705","D15-1121","0.025"
"D15-1121","W18-6315","0.025"
"W18-6315","D15-1121","0.025"
"E12-1013","F12-2009","0.108333"
"F12-2009","E12-1013","0.108333"
"E12-1013","F13-1033","0.191667"
"F13-1033","E12-1013","0.191667"
"E12-1013","F14-2002","0.108333"
"F14-2002","E12-1013","0.108333"
"E12-1013","gahbiche-braham-etal-2012-joint","0.167857"
"gahbiche-braham-etal-2012-joint","E12-1013","0.167857"
"E12-1013","max-etal-2010-contrastive","0.025"
"max-etal-2010-contrastive","E12-1013","0.025"
"E12-1013","W11-2135","0.025"
"W11-2135","E12-1013","0.025"
"E12-1013","W11-2168","1.19167"
"W11-2168","E12-1013","1.19167"
"E12-1013","W12-3141","0.025"
"W12-3141","E12-1013","0.025"
"E12-1013","W13-2204","0.025"
"W13-2204","E12-1013","0.025"
"E12-1013","W14-3330","0.025"
"W14-3330","E12-1013","0.025"
"E12-1013","W16-2337","0.025"
"W16-2337","E12-1013","0.025"
"E12-1013","W17-4703","0.025"
"W17-4703","E12-1013","0.025"
"E12-1013","W17-4705","0.25119"
"W17-4705","E12-1013","0.25119"
"E12-1013","W18-6315","0.025"
"W18-6315","E12-1013","0.025"
"F12-2009","gahbiche-braham-etal-2012-joint","0.153018"
"gahbiche-braham-etal-2012-joint","F12-2009","0.153018"
"F12-2009","max-etal-2010-contrastive","0.103811"
"max-etal-2010-contrastive","F12-2009","0.103811"
"F12-2009","W11-2135","0.0583333"
"W11-2135","F12-2009","0.0583333"
"F12-2009","W12-3141","0.137145"
"W12-3141","F12-2009","0.137145"
"F12-2009","W13-2204","0.0583333"
"W13-2204","F12-2009","0.0583333"
"F12-2009","W14-3330","0.0815891"
"W14-3330","F12-2009","0.0815891"
"F12-2009","W16-2337","0.0482558"
"W16-2337","F12-2009","0.0482558"
"F12-2009","W17-4703","0.0482558"
"W17-4703","F12-2009","0.0482558"
"F12-2009","W17-4705","0.108333"
"W17-4705","F12-2009","0.108333"
"F12-2009","W18-6315","0.103811"
"W18-6315","F12-2009","0.103811"
"F13-1033","F14-2002","0.025"
"F14-2002","F13-1033","0.025"
"F13-1033","gahbiche-braham-etal-2012-joint","0.0815891"
"gahbiche-braham-etal-2012-joint","F13-1033","0.0815891"
"F13-1033","max-etal-2010-contrastive","0.0917341"
"max-etal-2010-contrastive","F13-1033","0.0917341"
"F13-1033","W11-2135","0.291667"
"W11-2135","F13-1033","0.291667"
"F13-1033","W12-3141","0.302845"
"W12-3141","F13-1033","0.302845"
"F13-1033","W13-2204","0.168478"
"W13-2204","F13-1033","0.168478"
"F13-1033","W14-3330","0.560324"
"W14-3330","F13-1033","0.560324"
"F13-1033","W16-2337","0.250179"
"W16-2337","F13-1033","0.250179"
"F13-1033","W17-4703","0.0482558"
"W17-4703","F13-1033","0.0482558"
"F13-1033","W17-4705","0.15"
"W17-4705","F13-1033","0.15"
"F13-1033","W18-6315","0.173256"
"W18-6315","F13-1033","0.173256"
"F14-2002","gahbiche-braham-etal-2012-joint","0.025"
"gahbiche-braham-etal-2012-joint","F14-2002","0.025"
"F14-2002","max-etal-2010-contrastive","0.025"
"max-etal-2010-contrastive","F14-2002","0.025"
"F14-2002","W11-2135","0.025"
"W11-2135","F14-2002","0.025"
"F14-2002","W11-2168","0.025"
"W11-2168","F14-2002","0.025"
"F14-2002","W12-3141","0.225"
"W12-3141","F14-2002","0.225"
"F14-2002","W13-2204","0.025"
"W13-2204","F14-2002","0.025"
"F14-2002","W14-3330","0.225"
"W14-3330","F14-2002","0.225"
"F14-2002","W16-2337","0.025"
"W16-2337","F14-2002","0.025"
"F14-2002","W17-4703","0.025"
"W17-4703","F14-2002","0.025"
"F14-2002","W17-4705","0.108333"
"W17-4705","F14-2002","0.108333"
"F14-2002","W18-6315","0.025"
"W18-6315","F14-2002","0.025"
"gahbiche-braham-etal-2012-joint","max-etal-2010-contrastive","0.0482558"
"max-etal-2010-contrastive","gahbiche-braham-etal-2012-joint","0.0482558"
"gahbiche-braham-etal-2012-joint","W11-2135","0.0583333"
"W11-2135","gahbiche-braham-etal-2012-joint","0.0583333"
"gahbiche-braham-etal-2012-joint","W11-2168","0.230796"
"W11-2168","gahbiche-braham-etal-2012-joint","0.230796"
"gahbiche-braham-etal-2012-joint","W12-3141","0.0815891"
"W12-3141","gahbiche-braham-etal-2012-joint","0.0815891"
"gahbiche-braham-etal-2012-joint","W13-2204","0.0583333"
"W13-2204","gahbiche-braham-etal-2012-joint","0.0583333"
"gahbiche-braham-etal-2012-joint","W14-3330","0.1927"
"W14-3330","gahbiche-braham-etal-2012-joint","0.1927"
"gahbiche-braham-etal-2012-joint","W16-2337","0.0482558"
"W16-2337","gahbiche-braham-etal-2012-joint","0.0482558"
"gahbiche-braham-etal-2012-joint","W17-4703","0.0482558"
"W17-4703","gahbiche-braham-etal-2012-joint","0.0482558"
"gahbiche-braham-etal-2012-joint","W17-4705","0.167857"
"W17-4705","gahbiche-braham-etal-2012-joint","0.167857"
"gahbiche-braham-etal-2012-joint","W18-6315","0.0482558"
"W18-6315","gahbiche-braham-etal-2012-joint","0.0482558"
"max-etal-2010-contrastive","W11-2135","0.0838235"
"W11-2135","max-etal-2010-contrastive","0.0838235"
"max-etal-2010-contrastive","W11-2168","0.150558"
"W11-2168","max-etal-2010-contrastive","0.150558"
"max-etal-2010-contrastive","W12-3141","0.650558"
