"1993.iwpt-1.24","W93-0109","4"
"zhang-etal-2004-interpreting","2014.iwslt-papers.7","0.025"
"2021.mtsummit-loresmt.4","C04-1114","0.025"
"C04-1114","2021.mtsummit-loresmt.4","0.025"
"2021.mtsummit-loresmt.4","C16-1292","0.025"
"C16-1292","2021.mtsummit-loresmt.4","0.025"
"2021.mtsummit-loresmt.4","cho-etal-2014-corpus","0.025"
"cho-etal-2014-corpus","2021.mtsummit-loresmt.4","0.025"
"2021.mtsummit-loresmt.4","E09-1040","0.025"
"E09-1040","2021.mtsummit-loresmt.4","0.025"
"2021.mtsummit-loresmt.4","E14-4009","0.025"
"E14-4009","2021.mtsummit-loresmt.4","0.025"
"2021.mtsummit-loresmt.4","herrmann-etal-2014-manual","0.025"
"herrmann-etal-2014-manual","2021.mtsummit-loresmt.4","0.025"
"2021.mtsummit-loresmt.4","N07-2006","0.025"
"N07-2006","2021.mtsummit-loresmt.4","0.025"
"2021.mtsummit-loresmt.4","N09-2038","0.025"
"N09-2038","2021.mtsummit-loresmt.4","0.025"
"2021.mtsummit-loresmt.4","P03-1041","0.025"
"P03-1041","2021.mtsummit-loresmt.4","0.025"
"2021.mtsummit-loresmt.4","stuker-etal-2012-kit","0.025"
"stuker-etal-2012-kit","2021.mtsummit-loresmt.4","0.025"
"2021.mtsummit-loresmt.4","W05-0836","0.025"
"W05-0836","2021.mtsummit-loresmt.4","0.025"
"2021.mtsummit-loresmt.4","W11-2142","0.025"
"W11-2142","2021.mtsummit-loresmt.4","0.025"
"2021.mtsummit-loresmt.4","W11-2145","0.025"
"W11-2145","2021.mtsummit-loresmt.4","0.025"
"2021.mtsummit-loresmt.4","W12-3144","0.025"
"W12-3144","2021.mtsummit-loresmt.4","0.025"
"2021.mtsummit-loresmt.4","W13-0805","0.025"
"W13-0805","2021.mtsummit-loresmt.4","0.025"
"2021.mtsummit-loresmt.4","W13-2210","0.025"
"W13-2210","2021.mtsummit-loresmt.4","0.025"
"2021.mtsummit-loresmt.4","W14-3313","0.025"
"W14-3313","2021.mtsummit-loresmt.4","0.025"
"2021.mtsummit-loresmt.4","W15-3008","0.025"
"W15-3008","2021.mtsummit-loresmt.4","0.025"
"2021.mtsummit-loresmt.4","W15-3030","0.025"
"W15-3030","2021.mtsummit-loresmt.4","0.025"
"2021.mtsummit-loresmt.4","W16-2208","0.025"
"W16-2208","2021.mtsummit-loresmt.4","0.025"
"2021.mtsummit-loresmt.4","W17-3202","0.025"
"W17-3202","2021.mtsummit-loresmt.4","0.025"
"2021.mtsummit-loresmt.4","zhang-etal-2004-interpreting","0.025"
"zhang-etal-2004-interpreting","2021.mtsummit-loresmt.4","0.025"
"C04-1114","C16-1292","0.025"
"C16-1292","C04-1114","0.025"
"C04-1114","cho-etal-2014-corpus","0.025"
"cho-etal-2014-corpus","C04-1114","0.025"
"C04-1114","E09-1040","0.025"
"E09-1040","C04-1114","0.025"
"C04-1114","E14-4009","0.025"
"E14-4009","C04-1114","0.025"
"C04-1114","herrmann-etal-2014-manual","0.025"
"herrmann-etal-2014-manual","C04-1114","0.025"
"C04-1114","N07-2006","0.025"
"N07-2006","C04-1114","0.025"
"C04-1114","N09-2038","0.025"
"N09-2038","C04-1114","0.025"
"C04-1114","stuker-etal-2012-kit","0.025"
"stuker-etal-2012-kit","C04-1114","0.025"
"C04-1114","W05-0836","0.025"
"W05-0836","C04-1114","0.025"
"C04-1114","W11-2142","0.025"
"W11-2142","C04-1114","0.025"
"C04-1114","W11-2145","0.025"
"W11-2145","C04-1114","0.025"
"C04-1114","W12-3144","0.025"
"W12-3144","C04-1114","0.025"
"C04-1114","W13-0805","0.025"
"W13-0805","C04-1114","0.025"
"C04-1114","W13-2210","0.025"
"W13-2210","C04-1114","0.025"
"C04-1114","W14-3313","0.025"
"W14-3313","C04-1114","0.025"
"C04-1114","W15-3008","0.025"
"W15-3008","C04-1114","0.025"
"C04-1114","W15-3030","0.025"
"W15-3030","C04-1114","0.025"
"C04-1114","W16-2208","0.025"
"W16-2208","C04-1114","0.025"
"C04-1114","W17-3202","0.025"
"W17-3202","C04-1114","0.025"
"C04-1114","zhang-etal-2004-interpreting","0.025"
"zhang-etal-2004-interpreting","C04-1114","0.025"
"C16-1292","cho-etal-2014-corpus","0.025"
"cho-etal-2014-corpus","C16-1292","0.025"
"C16-1292","E09-1040","0.025"
"E09-1040","C16-1292","0.025"
"C16-1292","E14-4009","0.025"
"E14-4009","C16-1292","0.025"
"C16-1292","herrmann-etal-2014-manual","0.025"
"herrmann-etal-2014-manual","C16-1292","0.025"
"C16-1292","N07-2006","0.025"
"N07-2006","C16-1292","0.025"
"C16-1292","N09-2038","0.025"
"N09-2038","C16-1292","0.025"
"C16-1292","P03-1041","0.025"
"P03-1041","C16-1292","0.025"
"C16-1292","stuker-etal-2012-kit","0.025"
"stuker-etal-2012-kit","C16-1292","0.025"
"C16-1292","W05-0836","0.025"
"W05-0836","C16-1292","0.025"
"C16-1292","W11-2142","0.025"
"W11-2142","C16-1292","0.025"
"C16-1292","W11-2145","0.025"
"W11-2145","C16-1292","0.025"
"C16-1292","W12-3144","0.025"
"W12-3144","C16-1292","0.025"
"C16-1292","W13-0805","0.025"
"W13-0805","C16-1292","0.025"
"C16-1292","W13-2210","0.025"
"W13-2210","C16-1292","0.025"
"C16-1292","W14-3313","0.025"
"W14-3313","C16-1292","0.025"
"C16-1292","W15-3008","0.025"
"W15-3008","C16-1292","0.025"
"C16-1292","W15-3030","0.025"
"W15-3030","C16-1292","0.025"
"C16-1292","W16-2208","0.025"
"W16-2208","C16-1292","0.025"
"C16-1292","W17-3202","0.025"
"W17-3202","C16-1292","0.025"
"C16-1292","zhang-etal-2004-interpreting","0.025"
"zhang-etal-2004-interpreting","C16-1292","0.025"
"cho-etal-2014-corpus","E09-1040","0.025"
"E09-1040","cho-etal-2014-corpus","0.025"
"cho-etal-2014-corpus","E14-4009","0.751702"
"E14-4009","cho-etal-2014-corpus","0.751702"
"cho-etal-2014-corpus","herrmann-etal-2014-manual","0.275"
"herrmann-etal-2014-manual","cho-etal-2014-corpus","0.275"
"cho-etal-2014-corpus","N07-2006","0.025"
"N07-2006","cho-etal-2014-corpus","0.025"
"cho-etal-2014-corpus","N09-2038","0.025"
"N09-2038","cho-etal-2014-corpus","0.025"
"cho-etal-2014-corpus","P03-1041","0.025"
"P03-1041","cho-etal-2014-corpus","0.025"
"cho-etal-2014-corpus","stuker-etal-2012-kit","0.025"
"stuker-etal-2012-kit","cho-etal-2014-corpus","0.025"
"cho-etal-2014-corpus","W05-0836","0.025"
"W05-0836","cho-etal-2014-corpus","0.025"
"cho-etal-2014-corpus","W11-2142","0.0527778"
"W11-2142","cho-etal-2014-corpus","0.0527778"
"cho-etal-2014-corpus","W11-2145","0.0572581"
"W11-2145","cho-etal-2014-corpus","0.0572581"
"cho-etal-2014-corpus","W12-3144","0.0572581"
"W12-3144","cho-etal-2014-corpus","0.0572581"
"cho-etal-2014-corpus","W13-0805","0.0527778"
"W13-0805","cho-etal-2014-corpus","0.0527778"
"cho-etal-2014-corpus","W13-2210","0.0572581"
"W13-2210","cho-etal-2014-corpus","0.0572581"
"cho-etal-2014-corpus","W14-3313","0.0850358"
"W14-3313","cho-etal-2014-corpus","0.0850358"
"cho-etal-2014-corpus","W15-3008","0.0850358"
"W15-3008","cho-etal-2014-corpus","0.0850358"
"cho-etal-2014-corpus","W15-3030","0.0527778"
"W15-3030","cho-etal-2014-corpus","0.0527778"
"cho-etal-2014-corpus","W16-2208","0.0572581"
"W16-2208","cho-etal-2014-corpus","0.0572581"
"cho-etal-2014-corpus","W17-3202","0.025"
"W17-3202","cho-etal-2014-corpus","0.025"
"cho-etal-2014-corpus","zhang-etal-2004-interpreting","0.025"
"zhang-etal-2004-interpreting","cho-etal-2014-corpus","0.025"
"E09-1040","E14-4009","0.025"
"E14-4009","E09-1040","0.025"
"E09-1040","herrmann-etal-2014-manual","0.025"
"herrmann-etal-2014-manual","E09-1040","0.025"
"E09-1040","N07-2006","0.025"
"N07-2006","E09-1040","0.025"
"E09-1040","N09-2038","0.025"
"N09-2038","E09-1040","0.025"
"E09-1040","P03-1041","0.025"
"P03-1041","E09-1040","0.025"
"E09-1040","stuker-etal-2012-kit","0.025"
"stuker-etal-2012-kit","E09-1040","0.025"
"E09-1040","W05-0836","0.025"
"W05-0836","E09-1040","0.025"
"E09-1040","W11-2142","0.025"
"W11-2142","E09-1040","0.025"
"E09-1040","W11-2145","0.025"
"W11-2145","E09-1040","0.025"
"E09-1040","W12-3144","0.025"
"W12-3144","E09-1040","0.025"
"E09-1040","W13-0805","0.025"
"W13-0805","E09-1040","0.025"
"E09-1040","W13-2210","0.025"
"W13-2210","E09-1040","0.025"
"E09-1040","W14-3313","0.025"
"W14-3313","E09-1040","0.025"
"E09-1040","W15-3008","0.025"
"W15-3008","E09-1040","0.025"
"E09-1040","W15-3030","0.025"
"W15-3030","E09-1040","0.025"
"E09-1040","W16-2208","0.025"
"W16-2208","E09-1040","0.025"
"E09-1040","W17-3202","0.025"
"W17-3202","E09-1040","0.025"
"E09-1040","zhang-etal-2004-interpreting","0.025"
"zhang-etal-2004-interpreting","E09-1040","0.025"
"E14-4009","herrmann-etal-2014-manual","0.114127"
"herrmann-etal-2014-manual","E14-4009","0.114127"
"E14-4009","N07-2006","0.025"
"N07-2006","E14-4009","0.025"
"E14-4009","N09-2038","0.025"
"N09-2038","E14-4009","0.025"
"E14-4009","P03-1041","0.025"
"P03-1041","E14-4009","0.025"
"E14-4009","stuker-etal-2012-kit","0.025"
"stuker-etal-2012-kit","E14-4009","0.025"
"E14-4009","W05-0836","0.025"
"W05-0836","E14-4009","0.025"
"E14-4009","W11-2142","0.146542"
"W11-2142","E14-4009","0.146542"
"E14-4009","W11-2145","0.151023"
"W11-2145","E14-4009","0.151023"
"E14-4009","W12-3144","0.151023"
"W12-3144","E14-4009","0.151023"
"E14-4009","W13-0805","0.108081"
"W13-0805","E14-4009","0.108081"
"E14-4009","W13-2210","0.209846"
"W13-2210","E14-4009","0.209846"
"E14-4009","W14-3313","0.237624"
"W14-3313","E14-4009","0.237624"
"E14-4009","W15-3008","0.237624"
"W15-3008","E14-4009","0.237624"
"E14-4009","W15-3030","0.0527778"
"W15-3030","E14-4009","0.0527778"
"E14-4009","W16-2208","0.171385"
"W16-2208","E14-4009","0.171385"
"E14-4009","W17-3202","0.025"
"W17-3202","E14-4009","0.025"
"E14-4009","zhang-etal-2004-interpreting","0.025"
"zhang-etal-2004-interpreting","E14-4009","0.025"
"herrmann-etal-2014-manual","N07-2006","0.025"
"N07-2006","herrmann-etal-2014-manual","0.025"
"herrmann-etal-2014-manual","N09-2038","0.025"
"N09-2038","herrmann-etal-2014-manual","0.025"
"herrmann-etal-2014-manual","P03-1041","0.025"
"P03-1041","herrmann-etal-2014-manual","0.025"
"herrmann-etal-2014-manual","stuker-etal-2012-kit","0.025"
"stuker-etal-2012-kit","herrmann-etal-2014-manual","0.025"
"herrmann-etal-2014-manual","W05-0836","0.025"
"W05-0836","herrmann-etal-2014-manual","0.025"
"herrmann-etal-2014-manual","W11-2142","0.055303"
"W11-2142","herrmann-etal-2014-manual","0.055303"
"herrmann-etal-2014-manual","W11-2145","0.055303"
"W11-2145","herrmann-etal-2014-manual","0.055303"
"herrmann-etal-2014-manual","W12-3144","0.055303"
"W12-3144","herrmann-etal-2014-manual","0.055303"
"herrmann-etal-2014-manual","W13-0805","0.055303"
"W13-0805","herrmann-etal-2014-manual","0.055303"
"herrmann-etal-2014-manual","W13-2210","0.114127"
"W13-2210","herrmann-etal-2014-manual","0.114127"
"herrmann-etal-2014-manual","W14-3313","0.114127"
"W14-3313","herrmann-etal-2014-manual","0.114127"
"herrmann-etal-2014-manual","W15-3008","0.114127"
"W15-3008","herrmann-etal-2014-manual","0.114127"
"herrmann-etal-2014-manual","W15-3030","0.025"
"W15-3030","herrmann-etal-2014-manual","0.025"
"herrmann-etal-2014-manual","W16-2208","0.114127"
"W16-2208","herrmann-etal-2014-manual","0.114127"
"herrmann-etal-2014-manual","W17-3202","0.025"
"W17-3202","herrmann-etal-2014-manual","0.025"
"herrmann-etal-2014-manual","zhang-etal-2004-interpreting","0.025"
"zhang-etal-2004-interpreting","herrmann-etal-2014-manual","0.025"
"N07-2006","N09-2038","0.391667"
"N09-2038","N07-2006","0.391667"
"N07-2006","P03-1041","0.025"
"P03-1041","N07-2006","0.025"
"N07-2006","stuker-etal-2012-kit","0.025"
"stuker-etal-2012-kit","N07-2006","0.025"
"N07-2006","W05-0836","0.025"
"W05-0836","N07-2006","0.025"
"N07-2006","W11-2142","0.025"
"W11-2142","N07-2006","0.025"
"N07-2006","W11-2145","0.025"
"W11-2145","N07-2006","0.025"
"N07-2006","W12-3144","0.025"
"W12-3144","N07-2006","0.025"
"N07-2006","W13-0805","0.025"
"W13-0805","N07-2006","0.025"
"N07-2006","W13-2210","0.025"
"W13-2210","N07-2006","0.025"
"N07-2006","W14-3313","0.025"
"W14-3313","N07-2006","0.025"
"N07-2006","W15-3008","0.025"
"W15-3008","N07-2006","0.025"
"N07-2006","W15-3030","0.025"
"W15-3030","N07-2006","0.025"
"N07-2006","W16-2208","0.025"
"W16-2208","N07-2006","0.025"
"N07-2006","W17-3202","0.025"
"W17-3202","N07-2006","0.025"
"N07-2006","zhang-etal-2004-interpreting","0.025"
"zhang-etal-2004-interpreting","N07-2006","0.025"
"N09-2038","P03-1041","0.025"
"P03-1041","N09-2038","0.025"
"N09-2038","stuker-etal-2012-kit","0.025"
"stuker-etal-2012-kit","N09-2038","0.025"
"N09-2038","W05-0836","0.025"
"W05-0836","N09-2038","0.025"
"N09-2038","W11-2142","0.025"
"W11-2142","N09-2038","0.025"
"N09-2038","W11-2145","0.025"
"W11-2145","N09-2038","0.025"
"N09-2038","W12-3144","0.025"
"W12-3144","N09-2038","0.025"
"N09-2038","W13-0805","0.025"
"W13-0805","N09-2038","0.025"
"N09-2038","W13-2210","0.025"
"W13-2210","N09-2038","0.025"
"N09-2038","W14-3313","0.025"
"W14-3313","N09-2038","0.025"
"N09-2038","W15-3008","0.025"
"W15-3008","N09-2038","0.025"
"N09-2038","W15-3030","0.025"
"W15-3030","N09-2038","0.025"
"N09-2038","W16-2208","0.025"
"W16-2208","N09-2038","0.025"
"N09-2038","W17-3202","0.025"
"W17-3202","N09-2038","0.025"
"N09-2038","zhang-etal-2004-interpreting","0.025"
"zhang-etal-2004-interpreting","N09-2038","0.025"
"P03-1041","stuker-etal-2012-kit","0.025"
"stuker-etal-2012-kit","P03-1041","0.025"
"P03-1041","W11-2142","0.025"
"W11-2142","P03-1041","0.025"
"P03-1041","W11-2145","0.025"
"W11-2145","P03-1041","0.025"
"P03-1041","W12-3144","0.025"
"W12-3144","P03-1041","0.025"
"P03-1041","W13-0805","0.225"
"W13-0805","P03-1041","0.225"
"P03-1041","W13-2210","0.025"
"W13-2210","P03-1041","0.025"
"P03-1041","W14-3313","0.025"
"W14-3313","P03-1041","0.025"
"P03-1041","W15-3008","0.025"
"W15-3008","P03-1041","0.025"
"P03-1041","W15-3030","0.025"
"W15-3030","P03-1041","0.025"
"P03-1041","W16-2208","0.025"
"W16-2208","P03-1041","0.025"
"P03-1041","W17-3202","0.025"
"W17-3202","P03-1041","0.025"
"P03-1041","zhang-etal-2004-interpreting","0.025"
"zhang-etal-2004-interpreting","P03-1041","0.025"
"stuker-etal-2012-kit","W05-0836","0.025"
"W05-0836","stuker-etal-2012-kit","0.025"
"stuker-etal-2012-kit","W11-2142","0.025"
"W11-2142","stuker-etal-2012-kit","0.025"
"stuker-etal-2012-kit","W11-2145","0.025"
"W11-2145","stuker-etal-2012-kit","0.025"
"stuker-etal-2012-kit","W12-3144","0.025"
"W12-3144","stuker-etal-2012-kit","0.025"
"stuker-etal-2012-kit","W13-0805","0.025"
"W13-0805","stuker-etal-2012-kit","0.025"
"stuker-etal-2012-kit","W13-2210","0.025"
"W13-2210","stuker-etal-2012-kit","0.025"
"stuker-etal-2012-kit","W14-3313","0.025"
"W14-3313","stuker-etal-2012-kit","0.025"
"stuker-etal-2012-kit","W15-3008","0.025"
"W15-3008","stuker-etal-2012-kit","0.025"
"stuker-etal-2012-kit","W15-3030","0.025"
"W15-3030","stuker-etal-2012-kit","0.025"
"stuker-etal-2012-kit","W16-2208","0.025"
"W16-2208","stuker-etal-2012-kit","0.025"
"stuker-etal-2012-kit","W17-3202","0.025"
"W17-3202","stuker-etal-2012-kit","0.025"
"stuker-etal-2012-kit","zhang-etal-2004-interpreting","0.025"
"zhang-etal-2004-interpreting","stuker-etal-2012-kit","0.025"
"W05-0836","W11-2142","0.0805556"
"W11-2142","W05-0836","0.0805556"
"W05-0836","W11-2145","0.025"
"W11-2145","W05-0836","0.025"
"W05-0836","W12-3144","0.025"
"W12-3144","W05-0836","0.025"
"W05-0836","W13-0805","0.025"
"W13-0805","W05-0836","0.025"
"W05-0836","W13-2210","0.025"
"W13-2210","W05-0836","0.025"
"W05-0836","W14-3313","0.025"
"W14-3313","W05-0836","0.025"
"W05-0836","W15-3008","0.0805556"
"W15-3008","W05-0836","0.0805556"
"W05-0836","W15-3030","0.0805556"
"W15-3030","W05-0836","0.0805556"
"W05-0836","W16-2208","0.0805556"
"W16-2208","W05-0836","0.0805556"
"W05-0836","W17-3202","0.025"
"W17-3202","W05-0836","0.025"
"W05-0836","zhang-etal-2004-interpreting","0.025"
"zhang-etal-2004-interpreting","W05-0836","0.025"
"W11-2142","W11-2145","0.168765"
"W11-2145","W11-2142","0.168765"
"W11-2142","W12-3144","0.168765"
"W12-3144","W11-2142","0.168765"
"W11-2142","W13-0805","0.358081"
"W13-0805","W11-2142","0.358081"
"W11-2142","W13-2210","0.168765"
"W13-2210","W11-2142","0.168765"
"W11-2142","W14-3313","0.255366"
"W14-3313","W11-2142","0.255366"
"W11-2142","W15-3008","0.310921"
"W15-3008","W11-2142","0.310921"
"W11-2142","W15-3030","0.108333"
"W15-3030","W11-2142","0.108333"
"W11-2142","W16-2208","0.135859"
"W16-2208","W11-2142","0.135859"
"W11-2142","W17-3202","0.225"
"W17-3202","W11-2142","0.225"
"W11-2142","zhang-etal-2004-interpreting","0.025"
"zhang-etal-2004-interpreting","W11-2142","0.025"
"W11-2145","W12-3144","0.348642"
"W12-3144","W11-2145","0.348642"
"W11-2145","W13-0805","0.080303"
"W13-0805","W11-2145","0.080303"
"W11-2145","W13-2210","0.348642"
"W13-2210","W11-2145","0.348642"
"W11-2145","W14-3313","0.348642"
"W14-3313","W11-2145","0.348642"
"W11-2145","W15-3008","0.348642"
"W15-3008","W11-2145","0.348642"
"W11-2145","W15-3030","0.025"
"W15-3030","W11-2145","0.025"
"W11-2145","W16-2208","0.212561"
"W16-2208","W11-2145","0.212561"
"W11-2145","W17-3202","0.025"
"W17-3202","W11-2145","0.025"
"W11-2145","zhang-etal-2004-interpreting","0.025"
"zhang-etal-2004-interpreting","W11-2145","0.025"
"W12-3144","W13-0805","0.157226"
"W13-0805","W12-3144","0.157226"
"W12-3144","W13-2210","0.747589"
"W13-2210","W12-3144","0.747589"
"W12-3144","W14-3313","0.947589"
"W14-3313","W12-3144","0.947589"
"W12-3144","W15-3008","0.938065"
"W15-3008","W12-3144","0.938065"
"W12-3144","W15-3030","0.167857"
"W15-3030","W12-3144","0.167857"
"W12-3144","W16-2208","0.262561"
"W16-2208","W12-3144","0.262561"
"W12-3144","W17-3202","0.025"
"W17-3202","W12-3144","0.025"
"W12-3144","zhang-etal-2004-interpreting","0.025"
"zhang-etal-2004-interpreting","W12-3144","0.025"
"W13-0805","W13-2210","0.157226"
"W13-2210","W13-0805","0.157226"
"W13-0805","W14-3313","0.268337"
"W14-3313","W13-0805","0.268337"
"W13-0805","W15-3008","0.268337"
"W15-3008","W13-0805","0.268337"
"W13-0805","W15-3030","0.0527778"
"W15-3030","W13-0805","0.0527778"
"W13-0805","W16-2208","0.080303"
"W16-2208","W13-0805","0.080303"
"W13-0805","W17-3202","0.025"
"W17-3202","W13-0805","0.025"
"W13-0805","zhang-etal-2004-interpreting","0.025"
"zhang-etal-2004-interpreting","W13-0805","0.025"
"W13-2210","W14-3313","0.997321"
"W14-3313","W13-2210","0.997321"
"W13-2210","W15-3008","0.754464"
"W15-3008","W13-2210","0.754464"
"W13-2210","W15-3030","0.167857"
"W15-3030","W13-2210","0.167857"
"W13-2210","W16-2208","0.412294"
"W16-2208","W13-2210","0.412294"
"W13-2210","W17-3202","0.025"
"W17-3202","W13-2210","0.025"
"W13-2210","zhang-etal-2004-interpreting","0.025"
"zhang-etal-2004-interpreting","W13-2210","0.025"
"W14-3313","W15-3008","1.22364"
"W15-3008","W14-3313","1.22364"
"W14-3313","W15-3030","0.195635"
"W15-3030","W14-3313","0.195635"
"W14-3313","W16-2208","0.412294"
"W16-2208","W14-3313","0.412294"
"W14-3313","W17-3202","0.025"
"W17-3202","W14-3313","0.025"
"W14-3313","zhang-etal-2004-interpreting","0.025"
"zhang-etal-2004-interpreting","W14-3313","0.025"
"W15-3008","W15-3030","0.50119"
"W15-3030","W15-3008","0.50119"
"W15-3008","W16-2208","1.36071"
"W16-2208","W15-3008","1.36071"
"W15-3008","W17-3202","0.025"
"W17-3202","W15-3008","0.025"
"W15-3008","zhang-etal-2004-interpreting","0.025"
"zhang-etal-2004-interpreting","W15-3008","0.025"
"W15-3030","W16-2208","0.323413"
"W16-2208","W15-3030","0.323413"
"W15-3030","W17-3202","0.025"
"W17-3202","W15-3030","0.025"
"W15-3030","zhang-etal-2004-interpreting","0.025"
"zhang-etal-2004-interpreting","W15-3030","0.025"
"W16-2208","W17-3202","0.025"
"W17-3202","W16-2208","0.025"
"W16-2208","zhang-etal-2004-interpreting","0.025"
"zhang-etal-2004-interpreting","W16-2208","0.025"
"W17-3202","zhang-etal-2004-interpreting","0.025"
"zhang-etal-2004-interpreting","W17-3202","0.025"
"W04-3227","W13-0805","0.2"
"W13-0805","W04-3227","0.2"
"N07-2006","W04-3227","0.25"
"W04-3227","N07-2006","0.25"
"2004.iwslt-evaluation.10","2004.iwslt-evaluation.11","0.125"
"2004.iwslt-evaluation.11","2004.iwslt-evaluation.10","0.125"
"2004.iwslt-evaluation.10","2005.eamt-1.18","0.125"
"2005.eamt-1.18","2004.iwslt-evaluation.10","0.125"
"2004.iwslt-evaluation.10","2005.eamt-1.19","0.125"
"2005.eamt-1.19","2004.iwslt-evaluation.10","0.125"
"2004.iwslt-evaluation.10","2005.iwslt-1.6","0.125"
"2005.iwslt-1.6","2004.iwslt-evaluation.10","0.125"
"2004.iwslt-evaluation.10","2005.iwslt-1.7","0.125"
"2005.iwslt-1.7","2004.iwslt-evaluation.10","0.125"
"2004.iwslt-evaluation.10","2005.mtsummit-papers.30","0.125"
"2005.mtsummit-papers.30","2004.iwslt-evaluation.10","0.125"
"2004.iwslt-evaluation.10","eck-etal-2008-communicating","0.125"
"eck-etal-2008-communicating","2004.iwslt-evaluation.10","0.125"
"2004.iwslt-evaluation.10","N07-2006","0.125"
"N07-2006","2004.iwslt-evaluation.10","0.125"
"2004.iwslt-evaluation.11","eck-etal-2008-communicating","0.125"
"eck-etal-2008-communicating","2004.iwslt-evaluation.11","0.125"
"2005.eamt-1.18","eck-etal-2008-communicating","0.125"
"eck-etal-2008-communicating","2005.eamt-1.18","0.125"
"2005.eamt-1.19","eck-etal-2008-communicating","0.125"
"eck-etal-2008-communicating","2005.eamt-1.19","0.125"
"2005.iwslt-1.6","eck-etal-2008-communicating","0.125"
"eck-etal-2008-communicating","2005.iwslt-1.6","0.125"
"2005.iwslt-1.7","eck-etal-2008-communicating","0.125"
"eck-etal-2008-communicating","2005.iwslt-1.7","0.125"
"2005.mtsummit-papers.30","eck-etal-2008-communicating","0.125"
"eck-etal-2008-communicating","2005.mtsummit-papers.30","0.125"
"eck-etal-2008-communicating","N07-2006","0.458333"
"N07-2006","eck-etal-2008-communicating","0.458333"
"2004.iwslt-evaluation.11","2011.iwslt-papers.4","0.2"
"2011.iwslt-papers.4","2004.iwslt-evaluation.11","0.2"
"2004.iwslt-evaluation.11","2011.mtsummit-papers.8","0.2"
"2011.mtsummit-papers.8","2004.iwslt-evaluation.11","0.2"
"2005.eamt-1.19","2011.iwslt-papers.4","0.2"
"2011.iwslt-papers.4","2005.eamt-1.19","0.2"
"2005.eamt-1.19","2011.mtsummit-papers.8","0.2"
"2011.mtsummit-papers.8","2005.eamt-1.19","0.2"
"2007.iwslt-1.9","2011.iwslt-papers.4","0.2"
"2011.iwslt-papers.4","2007.iwslt-1.9","0.2"
"2007.iwslt-1.9","2011.mtsummit-papers.8","0.2"
"2011.mtsummit-papers.8","2007.iwslt-1.9","0.2"
"2011.iwslt-papers.4","2011.mtsummit-papers.8","2.2"
"2011.mtsummit-papers.8","2011.iwslt-papers.4","2.2"
"2011.iwslt-papers.4","W05-0836","0.2"
"W05-0836","2011.iwslt-papers.4","0.2"
"2011.mtsummit-papers.8","W05-0836","0.2"
"W05-0836","2011.mtsummit-papers.8","0.2"
"2005.eamt-1.18","N03-4015","1"
"N03-4015","2005.eamt-1.18","1"
"2005.iwslt-1.6","W12-3140","0.114379"
